District,Season,CropCategory,Crop,Year,Extent,Production,Crop_Yield,Production_Lag_1Y,Yield_Lag_1Y,Extent_Lag_1Y,Extent_RollMean_3Y,Extent_RollStd_3Y,Season_Maha,District_TargetEnc,Crop_TargetEnc,CropCategory_TargetEnc,Log_Production
Anuradhapura,Yala,Pulses,Dhall,2001,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2002,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2003,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2004,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2005,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2006,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2007,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2008,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Yala,Pulses,Dhall,2009,48.4,53.7,1.109504132231405,53.7,1.109504132231405,48.4,48.4,0.0,0,2427.835680551068,722.3789290886966,280.99168128817666,4.001863709427935
Anuradhapura,Maha,Fruits,Dragon Fruit,2014,0.0,0.0,0.0,5.0,0.13818181818181818,10.0,0.0,0.0,1,2427.835680551068,77.28003787101387,2876.44873423994,0.0
Anuradhapura,Maha,Fruits,Dragon Fruit,2015,10.0,5.0,0.5,0.0,0.0,0.0,5.0,7.0710678118654755,1,2427.835680551068,77.28003787101387,2876.44873423994,1.791759469228055
Anuradhapura,Maha,Fruits,Dragon Fruit,2016,55.0,7.6,0.13818181818181818,5.0,0.5,10.0,21.666666666666668,29.297326385411576,1,2427.835680551068,77.28003787101387,2876.44873423994,2.151762203259462
Anuradhapura,Maha,Fruits,Dragon Fruit,2017,131.0,9.8,0.07480916030534351,7.6,0.13818181818181818,55.0,65.33333333333333,61.15826463637873,1,2427.835680551068,77.28003787101387,2876.44873423994,2.379546134130174
Anuradhapura,Yala,Fruits,Dragon Fruit,2014,0.0,0.0,0.0,0.8,0.07272727272727274,1.0,0.0,0.0,0,2427.835680551068,77.28003787101387,2876.44873423994,0.0
Anuradhapura,Yala,Fruits,Dragon Fruit,2015,1.0,12.0,12.0,0.0,0.0,0.0,0.5,0.7071067811865476,0,2427.835680551068,77.28003787101387,2876.44873423994,2.5649493574615367
Anuradhapura,Yala,Fruits,Dragon Fruit,2016,11.0,0.8,0.07272727272727274,12.0,12.0,1.0,4.0,6.082762530298219,0,2427.835680551068,77.28003787101387,2876.44873423994,0.5877866649021191
Anuradhapura,Yala,Fruits,Dragon Fruit,2017,8.3,126.2,15.204819277108433,0.8,0.07272727272727274,11.0,6.766666666666667,5.173329037798904,0,2427.835680551068,77.28003787101387,2876.44873423994,4.845760650906022
Anuradhapura,Maha,Low Country Vegetable,Drumstics,2018,68.0,722.0,10.617647058823529,615.0,7.8506750579553986,71.35,68.0,0.0,1,2427.835680551068,1513.6128104396967,788.4776533204171,6.583409222158765
Anuradhapura,Maha,Low Country Vegetable,Drumstics,2019,17.0,128.0,7.529411764705882,722.0,10.617647058823529,68.0,42.5,36.062445840513924,1,2427.835680551068,1513.6128104396967,788.4776533204171,4.859812404361672
Anuradhapura,Maha,Low Country Vegetable,Drumstics,2020,38.0,367.0,9.657894736842104,128.0,7.529411764705882,17.0,41.0,25.632011235952593,1,2427.835680551068,1513.6128104396967,788.4776533204171,5.908082938168931
Anuradhapura,Maha,Low Country Vegetable,Drumstics,2021,74.7,588.5,7.87817938420348,367.0,9.657894736842104,38.0,43.23333333333333,29.2038239505263,1,2427.835680551068,1513.6128104396967,788.4776533204171,6.379274719977426
Anuradhapura,Maha,Low Country Vegetable,Drumstics,2022,82.0,641.5,7.823170731707317,588.5,7.87817938420348,74.7,64.89999999999999,23.580288378219635,1,2427.835680551068,1513.6128104396967,788.4776533204171,6.465366816769375
Anuradhapura,Maha,Low Country Vegetable,Drumstics,2024,126.7,868.6,6.855564325177585,641.5,7.823170731707317,82.0,94.46666666666665,28.15250136903172,1,2427.835680551068,1513.6128104396967,788.4776533204171,6.768033335807
Anuradhapura,Maha,Low Country Vegetable,Drumstics,2025,91.8,655.6,7.1416122004357305,868.6,6.855564325177585,126.7,100.16666666666667,23.495176810003645,1,2427.835680551068,1513.6128104396967,788.4776533204171,6.487075005067492
Anuradhapura,Yala,Low Country Vegetable,Drumstics,2018,84.0,725.0,8.630952380952381,651.55,5.751692466460268,91.5,84.0,0.0,0,2427.835680551068,1513.6128104396967,788.4776533204171,6.587550014824796
Anuradhapura,Yala,Low Country Vegetable,Drumstics,2019,57.0,332.0,5.824561403508772,725.0,8.630952380952381,84.0,70.5,19.091883092036785,0,2427.835680551068,1513.6128104396967,788.4776533204171,5.808142489980444
Anuradhapura,Yala,Low Country Vegetable,Drumstics,2020,85.0,482.7,5.678823529411765,332.0,5.824561403508772,57.0,75.33333333333333,15.885003409925142,0,2427.835680551068,1513.6128104396967,788.4776533204171,6.181464879828938
Anuradhapura,Yala,Low Country Vegetable,Drumstics,2021,98.0,686.9,7.009183673469387,482.7,5.678823529411765,85.0,80.0,20.952326839756964,0,2427.835680551068,1513.6128104396967,788.4776533204171,6.533643478531968
Anuradhapura,Yala,Low Country Vegetable,Drumstics,2022,120.5,616.2,5.113692946058092,686.9,7.009183673469387,98.0,101.16666666666667,17.96060503806409,0,2427.835680551068,1513.6128104396967,788.4776533204171,6.425193120489006
Anuradhapura,Yala,Low Country Vegetable,Drumstics,2024,552.0,2464.6,4.464855072463768,616.2,5.113692946058092,120.5,256.8333333333333,255.8692700058632,0,2427.835680551068,1513.6128104396967,788.4776533204171,7.810190464565851
Anuradhapura,Yala,Low Country Vegetable,Drumstics,2025,549.9,2444.0,4.444444444444445,2464.6,4.464855072463768,552.0,407.4666666666667,248.52264149033445,0,2427.835680551068,1513.6128104396967,788.4776533204171,7.801800401908973
Anuradhapura,Maha,Fruits,Durian,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Maha,Fruits,Durian,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Maha,Fruits,Durian,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Maha,Fruits,Durian,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Yala,Fruits,Durian,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Yala,Fruits,Durian,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Yala,Fruits,Durian,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Yala,Fruits,Durian,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2427.835680551068,186.40015109890842,2876.44873423994,0.0
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2013,280.0,1264.0,4.514285714285714,1510.7,6.632301726208862,261.04999999999995,280.0,0.0,1,2427.835680551068,372.1578818681369,788.4776533204171,7.142827401161621
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2014,509.0,2462.0,4.836935166994106,1264.0,4.514285714285714,280.0,394.5,161.92745289171938,1,2427.835680551068,372.1578818681369,788.4776533204171,7.809135398120538
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2015,209.0,1220.0,5.837320574162679,2462.0,4.836935166994106,509.0,332.6666666666667,156.78116383460525,1,2427.835680551068,372.1578818681369,788.4776533204171,7.107425474110705
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2016,203.0,1419.0,6.990147783251231,1220.0,5.837320574162679,209.0,307.0,174.96285320032936,1,2427.835680551068,372.1578818681369,788.4776533204171,7.258412150595307
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2017,193.0,1423.0,7.373056994818653,1419.0,6.990147783251231,203.0,201.66666666666666,8.082903768654758,1,2427.835680551068,372.1578818681369,788.4776533204171,7.261225091971921
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2018,509.0,2462.0,4.836935166994106,1423.0,7.373056994818653,193.0,301.6666666666667,179.62553641766343,1,2427.835680551068,372.1578818681369,788.4776533204171,7.809135398120538
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2019,154.0,1059.0,6.876623376623376,2462.0,4.836935166994106,509.0,285.3333333333333,194.68007944659703,1,2427.835680551068,372.1578818681369,788.4776533204171,6.966024187106113
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2020,275.0,1868.0,6.792727272727273,1059.0,6.876623376623376,154.0,312.6666666666667,180.47252791860961,1,2427.835680551068,372.1578818681369,788.4776533204171,7.533158807455563
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2021,329.5,2466.5,7.485584218512899,1868.0,6.792727272727273,275.0,252.83333333333334,89.82529339408433,1,2427.835680551068,372.1578818681369,788.4776533204171,7.810960771307637
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2022,203.3,1407.6,6.923757993113624,2466.5,7.485584218512899,329.5,269.26666666666665,63.295049832773856,1,2427.835680551068,372.1578818681369,788.4776533204171,7.25035158231131
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2023,257.2,1598.4,6.214618973561431,1407.6,6.923757993113624,203.3,263.3333333333333,63.32316585052681,1,2427.835680551068,372.1578818681369,788.4776533204171,7.377383837897789
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2024,264.9,1714.4,6.47187617969045,1598.4,6.214618973561431,257.2,241.79999999999998,33.56352186526304,1,2427.835680551068,372.1578818681369,788.4776533204171,7.447401568556321
Anuradhapura,Maha,Low Country Vegetable,Egg Plant,2025,235.8,1532.9,6.500848176420695,1714.4,6.47187617969045,264.9,252.6333333333333,15.077908785150688,1,2427.835680551068,372.1578818681369,788.4776533204171,7.335568790754063
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2013,143.4,956.55,6.670502092050208,941.825,6.714728884519337,143.10000000000002,143.4,0.0,0,2427.835680551068,372.1578818681369,788.4776533204171,6.864377939012568
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2014,139.0,986.0,7.093525179856115,956.55,6.670502092050208,143.4,141.2,3.111269837220803,0,2427.835680551068,372.1578818681369,788.4776533204171,6.894670039433482
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2015,150.0,787.0,5.246666666666667,986.0,7.093525179856115,139.0,144.13333333333333,5.536545252531887,0,2427.835680551068,372.1578818681369,788.4776533204171,6.669498089857879
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2016,106.0,557.0,5.254716981132075,787.0,5.246666666666667,150.0,131.66666666666666,22.898325994127458,0,2427.835680551068,372.1578818681369,788.4776533204171,6.324358962381311
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2017,107.0,917.0,8.570093457943925,557.0,5.254716981132075,106.0,121.0,25.11971337416093,0,2427.835680551068,372.1578818681369,788.4776533204171,6.822197390620491
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2018,144.0,751.0,5.215277777777778,917.0,8.570093457943925,107.0,119.0,21.656407827707703,0,2427.835680551068,372.1578818681369,788.4776533204171,6.62273632394984
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2019,126.0,782.0,6.2063492063492065,751.0,5.215277777777778,144.0,125.66666666666667,18.502252115170553,0,2427.835680551068,372.1578818681369,788.4776533204171,6.663132695990803
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2020,240.0,1824.8,7.6033333333333335,782.0,6.2063492063492065,126.0,170.0,61.28621378417827,0,2427.835680551068,372.1578818681369,788.4776533204171,7.509773526130981
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2021,219.0,1578.6,7.208219178082191,1824.8,7.6033333333333335,240.0,195.0,60.6712452484701,0,2427.835680551068,372.1578818681369,788.4776533204171,7.364926929412494
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2022,164.7,1113.2,6.758955676988465,1578.6,7.208219178082191,219.0,207.9,38.85781774624003,0,2427.835680551068,372.1578818681369,788.4776533204171,7.015891937586715
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2023,140.2,927.1,6.612696148359487,1113.2,6.758955676988465,164.7,174.63333333333333,40.32819526501694,0,2427.835680551068,372.1578818681369,788.4776533204171,6.833139485601347
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2024,142.8,1033.5,7.237394957983192,927.1,6.612696148359487,140.2,149.23333333333332,13.457463852202228,0,2427.835680551068,372.1578818681369,788.4776533204171,6.941673497185597
Anuradhapura,Yala,Low Country Vegetable,Egg Plant,2025,161.1,1205.5,7.482929857231533,1033.5,7.237394957983192,142.8,148.03333333333333,11.390493111947773,0,2427.835680551068,372.1578818681369,788.4776533204171,7.095478885065086
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2018,49.0,338.0,6.8979591836734695,130.7,8.16875,16.0,49.0,0.0,1,2427.835680551068,1513.6128104396967,788.4776533204171,5.82600010738045
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2019,23.0,189.0,8.217391304347826,338.0,6.8979591836734695,49.0,36.0,18.384776310850235,1,2427.835680551068,1513.6128104396967,788.4776533204171,5.247024072160486
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2020,5.0,36.0,7.2,189.0,8.217391304347826,23.0,25.666666666666668,22.120880030716076,1,2427.835680551068,1513.6128104396967,788.4776533204171,3.6109179126442243
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2021,3.6,32.0,8.88888888888889,36.0,7.2,5.0,10.533333333333333,10.81911887971166,1,2427.835680551068,1513.6128104396967,788.4776533204171,3.4965075614664802
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2022,3.8,23.0,6.052631578947369,32.0,8.88888888888889,3.6,4.133333333333334,0.7571877794399574,1,2427.835680551068,1513.6128104396967,788.4776533204171,3.1780538303479458
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2023,16.0,130.7,8.16875,23.0,6.052631578947369,3.8,7.8,7.102112361825875,1,2427.835680551068,1513.6128104396967,788.4776533204171,4.880526608749236
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2024,22.9,205.5,8.973799126637555,130.7,8.16875,16.0,14.233333333333333,9.67178025667112,1,2427.835680551068,1513.6128104396967,788.4776533204171,5.330300412401088
Anuradhapura,Maha,Low Country Vegetable,Gherkin,2025,12.7,100.9,7.9448818897637805,205.5,8.973799126637555,22.9,17.2,5.204805471869238,1,2427.835680551068,1513.6128104396967,788.4776533204171,4.623991940228679
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2018,93.0,663.0,7.129032258064516,177.0,8.381909547738694,19.9,93.0,0.0,0,2427.835680551068,1513.6128104396967,788.4776533204171,6.498282149476434
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2019,23.0,198.0,8.608695652173912,663.0,7.129032258064516,93.0,58.0,49.49747468305833,0,2427.835680551068,1513.6128104396967,788.4776533204171,5.293304824724492
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2020,18.0,177.5,9.86111111111111,198.0,8.608695652173912,23.0,44.666666666666664,41.93248541803041,0,2427.835680551068,1513.6128104396967,788.4776533204171,5.184588601219693
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2021,19.9,166.8,8.381909547738694,177.5,9.86111111111111,18.0,20.3,2.5238858928247474,0,2427.835680551068,1513.6128104396967,788.4776533204171,5.122772794033106
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2022,20.2,177.0,8.762376237623762,166.8,8.381909547738694,19.9,19.366666666666664,1.1930353445447859,0,2427.835680551068,1513.6128104396967,788.4776533204171,5.181783550292085
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2023,17.8,131.9,7.410112359550562,177.0,8.762376237623762,20.2,19.3,1.3076696830621108,0,2427.835680551068,1513.6128104396967,788.4776533204171,4.8895969657192
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2024,12.8,73.3,5.726562499999999,131.9,7.410112359550562,17.8,16.933333333333334,3.7753587026047035,0,2427.835680551068,1513.6128104396967,788.4776533204171,4.308110951723713
Anuradhapura,Yala,Low Country Vegetable,Gherkin,2025,15.8,88.4,5.59493670886076,73.3,5.726562499999999,12.8,15.466666666666669,2.516611478423529,0,2427.835680551068,1513.6128104396967,788.4776533204171,4.493120682179469
Anuradhapura,Maha,Oil Seeds,Gingelly,2001,365.0,213.0,0.5835616438356165,197.0,0.7445759368836292,279.5,365.0,0.0,1,2427.835680551068,189.5041701391465,144.99610609499243,5.365976015021851
Anuradhapura,Maha,Oil Seeds,Gingelly,2002,329.0,203.0,0.6170212765957447,213.0,0.5835616438356165,365.0,347.0,25.45584412271571,1,2427.835680551068,189.5041701391465,144.99610609499243,5.318119993844216
Anuradhapura,Maha,Oil Seeds,Gingelly,2003,429.0,281.0,0.655011655011655,203.0,0.6170212765957447,329.0,374.3333333333333,50.64911976859355,1,2427.835680551068,189.5041701391465,144.99610609499243,5.641907070938114
Anuradhapura,Maha,Oil Seeds,Gingelly,2004,169.0,126.0,0.7455621301775148,281.0,0.655011655011655,429.0,309.0,131.14877048604,1,2427.835680551068,189.5041701391465,144.99610609499243,4.844187086458591
Anuradhapura,Maha,Oil Seeds,Gingelly,2005,383.0,190.0,0.4960835509138381,126.0,0.7455621301775148,169.0,327.0,138.7515765676196,1,2427.835680551068,189.5041701391465,144.99610609499243,5.25227342804663
Anuradhapura,Maha,Oil Seeds,Gingelly,2006,395.0,199.0,0.5037974683544304,190.0,0.4960835509138381,383.0,315.6666666666667,127.1586935027776,1,2427.835680551068,189.5041701391465,144.99610609499243,5.298317366548036
Anuradhapura,Maha,Oil Seeds,Gingelly,2007,373.0,253.0,0.67828418230563,199.0,0.5037974683544304,395.0,383.6666666666667,11.015141094572046,1,2427.835680551068,189.5041701391465,144.99610609499243,5.537334267018537
Anuradhapura,Maha,Oil Seeds,Gingelly,2008,199.0,158.0,0.7939698492462312,253.0,0.67828418230563,373.0,322.3333333333333,107.37473321658744,1,2427.835680551068,189.5041701391465,144.99610609499243,5.0689042022202315
Anuradhapura,Maha,Oil Seeds,Gingelly,2009,167.0,151.0,0.9041916167664671,158.0,0.7939698492462312,199.0,246.33333333333334,110.85726558657908,1,2427.835680551068,189.5041701391465,144.99610609499243,5.0238805208462765
Anuradhapura,Maha,Oil Seeds,Gingelly,2010,209.0,195.0,0.9330143540669856,151.0,0.9041916167664671,167.0,191.66666666666666,21.9393102292057,1,2427.835680551068,189.5041701391465,144.99610609499243,5.278114659230517
Anuradhapura,Maha,Oil Seeds,Gingelly,2011,86.0,86.0,1.0,195.0,0.9330143540669856,209.0,154.0,62.521996129362314,1,2427.835680551068,189.5041701391465,144.99610609499243,4.465908118654584
Anuradhapura,Maha,Oil Seeds,Gingelly,2012,78.0,58.0,0.7435897435897436,86.0,1.0,86.0,124.33333333333333,73.43250869562696,1,2427.835680551068,189.5041701391465,144.99610609499243,4.07753744390572
Anuradhapura,Maha,Oil Seeds,Gingelly,2013,254.0,173.0,0.6811023622047244,58.0,0.7435897435897436,78.0,139.33333333333334,99.38477415244917,1,2427.835680551068,189.5041701391465,144.99610609499243,5.159055299214529
Anuradhapura,Maha,Oil Seeds,Gingelly,2014,305.0,270.0,0.8852459016393442,173.0,0.6811023622047244,254.0,212.33333333333334,119.09799886368087,1,2427.835680551068,189.5041701391465,144.99610609499243,5.602118820879701
Anuradhapura,Maha,Oil Seeds,Gingelly,2015,196.0,93.0,0.4744897959183674,270.0,0.8852459016393442,305.0,251.66666666666666,54.53744890745558,1,2427.835680551068,189.5041701391465,144.99610609499243,4.543294782270004
Anuradhapura,Maha,Oil Seeds,Gingelly,2016,166.0,111.0,0.6686746987951807,93.0,0.4744897959183674,196.0,222.33333333333334,73.14597277590427,1,2427.835680551068,189.5041701391465,144.99610609499243,4.718498871295094
Anuradhapura,Maha,Oil Seeds,Gingelly,2017,106.0,86.0,0.8113207547169812,111.0,0.6686746987951807,166.0,156.0,45.825756949558354,1,2427.835680551068,189.5041701391465,144.99610609499243,4.465908118654584
Anuradhapura,Maha,Oil Seeds,Gingelly,2018,305.0,270.0,0.8852459016393442,86.0,0.8113207547169812,106.0,192.33333333333334,102.08003396028691,1,2427.835680551068,189.5041701391465,144.99610609499243,5.602118820879701
Anuradhapura,Maha,Oil Seeds,Gingelly,2019,39.0,66.0,1.6923076923076923,270.0,0.8852459016393442,305.0,150.0,138.35100288758298,1,2427.835680551068,189.5041701391465,144.99610609499243,4.204692619390966
Anuradhapura,Maha,Oil Seeds,Gingelly,2020,201.0,199.0,0.9900497512437811,66.0,1.6923076923076923,39.0,181.66666666666666,134.0497420114389,1,2427.835680551068,189.5041701391465,144.99610609499243,5.298317366548036
Anuradhapura,Maha,Oil Seeds,Gingelly,2021,342.3,273.3,0.7984224364592463,199.0,0.9900497512437811,201.0,194.1,151.76768430729908,1,2427.835680551068,189.5041701391465,144.99610609499243,5.614222397943558
Anuradhapura,Maha,Oil Seeds,Gingelly,2022,1193.8,594.2,0.4977383146255655,273.3,0.7984224364592463,342.3,579.0333333333333,537.0707247033051,1,2427.835680551068,189.5041701391465,144.99610609499243,6.388897483518882
Anuradhapura,Maha,Oil Seeds,Gingelly,2023,434.6,347.0,0.7984353428439944,594.2,0.4977383146255655,1193.8,656.9,467.2537105256629,1,2427.835680551068,189.5041701391465,144.99610609499243,5.8522024797744745
Anuradhapura,Maha,Oil Seeds,Gingelly,2024,387.7,285.4,0.7361361877740521,347.0,0.7984353428439944,434.6,672.0333333333333,452.47126243921093,1,2427.835680551068,189.5041701391465,144.99610609499243,5.657389435086491
Anuradhapura,Maha,Oil Seeds,Gingelly,2025,254.7,108.7,0.42677659992147626,285.4,0.7361361877740521,387.7,359.0,93.32079082391002,1,2427.835680551068,189.5041701391465,144.99610609499243,4.697749367281185
Anuradhapura,Yala,Oil Seeds,Gingelly,2001,1671.0,913.0,0.5463794135248354,4801.975,0.7477183833116037,6867.0,1671.0,0.0,0,2427.835680551068,189.5041701391465,144.99610609499243,6.81783057145415
Anuradhapura,Yala,Oil Seeds,Gingelly,2002,1120.0,619.0,0.5526785714285715,913.0,0.5463794135248354,1671.0,1395.5,389.6158364337877,0,2427.835680551068,189.5041701391465,144.99610609499243,6.429719478039138
Anuradhapura,Yala,Oil Seeds,Gingelly,2003,1651.0,869.0,0.5263476680799516,619.0,0.5526785714285715,1120.0,1480.6666666666667,312.50653326503965,0,2427.835680551068,189.5041701391465,144.99610609499243,6.76849321164863
Anuradhapura,Yala,Oil Seeds,Gingelly,2004,1647.0,1131.0,0.6867030965391621,869.0,0.5263476680799516,1651.0,1472.6666666666667,305.42484072736016,0,2427.835680551068,189.5041701391465,144.99610609499243,7.0317412587631285
Anuradhapura,Yala,Oil Seeds,Gingelly,2005,3068.0,2287.0,0.7454367666232073,1131.0,0.6867030965391621,1647.0,2122.0,819.2624732037957,0,2427.835680551068,189.5041701391465,144.99610609499243,7.7354333524996886
Anuradhapura,Yala,Oil Seeds,Gingelly,2006,3059.0,2273.0,0.7430532853873815,2287.0,0.7454367666232073,3068.0,2591.3333333333335,817.8290367389344,0,2427.835680551068,189.5041701391465,144.99610609499243,7.729295674310482
Anuradhapura,Yala,Oil Seeds,Gingelly,2007,2851.0,2053.0,0.7200982111539811,2273.0,0.7430532853873815,3059.0,2992.6666666666665,122.76943159163476,0,2427.835680551068,189.5041701391465,144.99610609499243,7.627544390488503
Anuradhapura,Yala,Oil Seeds,Gingelly,2008,4058.0,3045.0,0.7503696402168556,2053.0,0.7200982111539811,2851.0,3322.6666666666665,645.2536968769208,0,2427.835680551068,189.5041701391465,144.99610609499243,8.021584533455107
Anuradhapura,Yala,Oil Seeds,Gingelly,2009,6953.0,5060.95,0.7278800517762117,3045.0,0.7503696402168556,4058.0,4620.666666666667,2108.0906843239295,0,2427.835680551068,189.5041701391465,144.99610609499243,8.529507063537519
Anuradhapura,Yala,Oil Seeds,Gingelly,2010,13388.0,13664.0,1.0206154765461608,5060.95,0.7278800517762117,6953.0,8133.0,4775.617761085994,0,2427.835680551068,189.5041701391465,144.99610609499243,9.522593098362169
Anuradhapura,Yala,Oil Seeds,Gingelly,2011,10323.0,8517.0,0.8250508573089218,13664.0,1.0206154765461608,13388.0,10221.333333333334,3218.7044495158816,0,2427.835680551068,189.5041701391465,144.99610609499243,9.049936850483158
Anuradhapura,Yala,Oil Seeds,Gingelly,2012,10852.0,8897.0,0.8198488757832657,8517.0,0.8250508573089218,10323.0,11521.0,1638.361071314867,0,2427.835680551068,189.5041701391465,144.99610609499243,9.093581811365986
Anuradhapura,Yala,Oil Seeds,Gingelly,2013,11400.0,10456.0,0.9171929824561403,8897.0,0.8198488757832657,10852.0,10858.333333333334,538.5279318042215,0,2427.835680551068,189.5041701391465,144.99610609499243,9.25502688959859
Anuradhapura,Yala,Oil Seeds,Gingelly,2014,8804.0,10367.0,1.1775329395729215,10456.0,0.9171929824561403,11400.0,10352.0,1368.321599624883,0,2427.835680551068,189.5041701391465,144.99610609499243,9.246479418592056
Anuradhapura,Yala,Oil Seeds,Gingelly,2015,9404.0,7053.0,0.75,10367.0,1.1775329395729215,8804.0,9869.333333333334,1359.119322698832,0,2427.835680551068,189.5041701391465,144.99610609499243,8.861350110795998
Anuradhapura,Yala,Oil Seeds,Gingelly,2016,8531.0,7040.0,0.825225647638026,7053.0,0.75,9404.0,8913.0,446.5904163772433,0,2427.835680551068,189.5041701391465,144.99610609499243,8.859505484519133
Anuradhapura,Yala,Oil Seeds,Gingelly,2017,4791.0,3995.0,0.833855145063661,7040.0,0.825225647638026,8531.0,7575.333333333333,2450.493079633838,0,2427.835680551068,189.5041701391465,144.99610609499243,8.293049139768444
Anuradhapura,Yala,Oil Seeds,Gingelly,2018,6781.0,4543.0,0.6699601828638844,3995.0,0.833855145063661,4791.0,6701.0,1871.2829823412594,0,2427.835680551068,189.5041701391465,144.99610609499243,8.421562960400987
Anuradhapura,Yala,Oil Seeds,Gingelly,2019,1865.0,2939.0,1.5758713136729223,4543.0,0.6699601828638844,6781.0,4479.0,2472.8065027413686,0,2427.835680551068,189.5041701391465,144.99610609499243,7.986164860332727
Anuradhapura,Yala,Oil Seeds,Gingelly,2020,5569.0,3348.0,0.601185131980607,2939.0,1.5758713136729223,1865.0,4738.333333333333,2561.107052298543,0,2427.835680551068,189.5041701391465,144.99610609499243,8.116417072794205
